City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,markovo,57.3206,107.0881,17.07,97,100,1.84,RU,1691632292
366,ciudad acuna,29.3232,-100.9522,41.16,22,0,5.66,MX,1691632293
367,kataba,13.9833,44.3833,18.96,60,25,0.88,YE,1691632293
368,yingkou,40.6648,122.2283,27.39,53,0,8.92,CN,1691632293
369,la rinconada,37.4873,-5.9826,27.85,64,0,2.57,ES,1691632293
370,brookings,44.3114,-96.7984,24.0,77,0,2.06,US,1691632293
371,talovskiy,51.1144,40.73,19.16,65,62,3.12,RU,1691632294
372,bikenibeu village,1.3673,173.1241,31.98,66,20,2.57,KI,1691632294
373,argo,37.6333,22.7333,23.21,76,0,1.05,GR,1691632154
374,ariquemes,-9.9133,-63.0408,28.09,47,71,0.8,BR,1691632294
375,marka,1.7159,44.7717,23.85,87,39,6.27,SO,1691632295
376,bereznik,62.8551,42.7072,15.72,95,1,1.82,RU,1691632295
377,gafsa,34.425,8.7842,25.12,69,0,4.12,TN,1691632295
378,kabare,-2.4683,28.8242,16.57,70,32,0.43,CD,1691632295
379,ario de rayon,20.0333,-102.35,16.96,97,100,1.19,MX,1691632295
380,las tablas,7.7667,-80.2833,26.21,99,100,1.34,PA,1691632296
381,iwanai,42.9744,140.5089,32.1,63,99,1.37,JP,1691632296
382,coquimbo,-29.9533,-71.3436,13.85,88,100,3.6,CL,1691631796
383,ar ruways,24.1103,52.7306,31.1,76,0,2.0,AE,1691632296
384,lerwick,60.1545,-1.1494,11.0,77,71,5.49,GB,1691632296
385,la cruz,23.9167,-106.9,28.31,78,45,1.72,MX,1691632297
386,el calafate,-50.3408,-72.2768,1.3,86,14,1.07,AR,1691632297
387,manta,-0.95,-80.7333,25.56,78,75,7.6,EC,1691632297
388,puerto francisco de orellana,-0.4667,-76.9667,23.02,84,50,0.97,EC,1691632297
389,astrakhan,46.3497,48.0408,27.93,34,40,5.0,RU,1691632130
390,dickinson,29.4608,-95.0513,32.29,80,20,6.17,US,1691632267
391,perbaungan,3.5679,98.956,26.06,78,95,0.64,ID,1691632298
392,turkmenbasy,40.0222,52.9552,27.43,34,0,0.0,TM,1691632298
393,prince rupert,54.3161,-130.3201,15.05,93,100,7.2,CA,1691632298
394,novomichurinsk,54.0384,39.7479,14.72,79,4,3.12,RU,1691632299
395,fisterra,42.9049,-9.2629,20.97,90,79,7.0,ES,1691632269
396,sinabang,2.4803,96.3801,25.49,87,100,1.86,ID,1691632299
397,tafresh,34.692,50.013,20.92,38,0,2.78,IR,1691632299
398,healesville,-37.65,145.5167,13.2,89,40,2.6,AU,1691632300
399,mejit,10.2753,170.8646,28.04,70,78,4.89,MH,1691632300
400,naxos,37.1056,25.3764,25.35,74,1,8.49,GR,1691632300
401,kudahuvadhoo,2.6708,72.8944,27.01,79,100,4.5,MV,1691632300
402,yarmouth,41.7057,-70.2286,24.45,72,0,3.13,US,1691632300
403,belgrade,44.804,20.4651,18.55,83,20,1.54,RS,1691632301
404,banda aceh,5.5577,95.3222,28.65,69,77,4.89,ID,1691632301
405,kuusamo,65.9667,29.1833,15.61,98,43,2.54,FI,1691632301
406,fort bragg,35.139,-79.006,27.17,72,75,0.0,US,1691632192
407,shklow,54.2108,30.2919,13.23,70,99,2.85,BY,1691632302
408,fuyu,45.1833,124.8167,21.83,79,78,2.83,CN,1691632302
409,kaluga,54.5,35.5,11.3,90,2,1.77,RU,1691632302
410,bardai,11.65,7.2333,21.06,94,98,3.62,NG,1691632302
411,hluti,-27.2167,31.6167,14.75,83,99,0.85,SZ,1691632302
412,chiredzi,-21.05,31.6667,15.95,79,98,3.83,ZW,1691632303
413,puerto quijarro,-17.7833,-57.7667,26.81,45,0,1.04,BO,1691632303
414,zaozersk,69.4005,32.4476,18.34,74,0,1.92,RU,1691632224
415,vanino,49.0869,140.2543,16.78,79,100,2.74,RU,1691632303
416,trenggalek,-8.05,111.7167,27.64,100,23,2.67,ID,1691632303
417,lengshuitan,26.4111,111.5956,31.83,63,2,2.29,CN,1691632242
418,freetown,8.484,-13.2299,24.84,94,75,6.17,SL,1691632304
419,port saint john's,-31.6229,29.5448,16.37,87,49,3.88,ZA,1691632304
420,semera,11.501,41.201,26.06,54,90,1.86,ET,1691632304
421,kurchatov,51.6601,35.6521,12.23,89,10,2.48,RU,1691632304
422,enewetak,11.3474,162.3373,28.75,75,74,6.35,MH,1691632305
423,waingapu,-9.6567,120.2641,27.63,61,52,6.8,ID,1691632305
424,bontang,0.1333,117.5,28.34,71,90,3.24,ID,1691632305
425,dayton,39.7589,-84.1916,23.2,90,100,7.2,US,1691632108
426,minas novas,-17.2186,-42.5903,16.78,89,9,1.34,BR,1691632306
427,rio verde de mato grosso,-18.9181,-54.8442,26.91,39,0,1.56,BR,1691632306
428,zaio,34.9428,-2.7329,24.99,64,0,1.24,MA,1691632306
429,rundu,-17.9333,19.7667,15.28,25,7,4.63,NA,1691632306
430,yazman,29.1212,71.7446,30.55,58,85,7.61,PK,1691632306
431,troitsko-pechorsk,62.7084,56.1964,15.34,68,98,1.8,RU,1691632307
432,sidi bennour,32.6524,-8.4277,22.95,77,42,3.83,MA,1691632307
433,mili,6.0815,171.735,27.78,74,48,1.15,MH,1691632307
434,kill devil hills,36.0307,-75.676,26.66,80,0,2.06,US,1691632307
435,mandera,3.9366,41.867,24.83,58,92,6.56,KE,1691632307
436,cooma,-36.2333,149.1333,10.04,60,56,7.01,AU,1691632308
437,jinghong,21.991,100.7341,24.99,87,100,0.38,CN,1691632308
438,presicce,39.8991,18.2617,20.92,64,37,5.66,IT,1691632308
439,karasburg,-28.0167,18.75,15.54,18,0,5.77,NA,1691632308
440,jalai nur,49.45,117.7,22.39,53,74,3.61,CN,1691632309
441,kayyerkan,69.3786,87.7439,13.5,100,100,7.59,RU,1691632309
442,fedorovskiy,45.0972,40.9517,22.36,76,61,2.54,RU,1691632309
443,wuxi,31.5689,120.2886,30.4,62,70,3.67,CN,1691632309
444,lascano,-33.6667,-54.2,14.74,93,100,5.4,UY,1691632310
445,chonchi,-42.6128,-73.8092,9.56,91,96,3.99,CL,1691632311
446,ust'-ilimsk,58.0006,102.6619,19.53,66,100,2.13,RU,1691632311
447,kimje,35.8017,126.8889,22.94,94,100,10.21,KR,1691632311
448,san jeronimo de juarez,17.1333,-100.4667,28.27,81,100,0.82,MX,1691632312
449,inari,68.906,27.0288,16.11,91,3,0.79,FI,1691632312
450,olyokminsk,60.3736,120.4264,27.25,50,7,1.85,RU,1691632312
451,franceville,-1.6333,13.5836,22.12,75,43,0.95,GA,1691632312
452,shingu,33.7333,135.9833,27.42,89,11,5.58,JP,1691632250
453,vilyuchinsk,52.9306,158.4028,22.15,66,2,2.61,RU,1691632174
454,ixtapa,20.7,-105.2,25.13,88,52,0.76,MX,1691632313
455,ta'izz,13.5,44.0,24.14,53,100,0.97,YE,1691632313
456,levuka,50.1834,-105.4011,13.9,64,80,6.21,CA,1691632208
457,spring creek,40.7266,-115.5859,29.83,18,84,5.13,US,1691632314
458,los alamos,35.8881,-106.307,26.31,21,0,5.66,US,1691632314
459,luchow,52.9667,11.15,13.74,94,3,2.41,DE,1691632314
460,asau,46.4333,26.4,12.51,65,100,0.65,RO,1691632314
461,putra heights,2.9957,101.5671,28.65,81,20,3.09,MY,1691632314
462,belomorsk,64.5232,34.7668,16.06,86,0,2.38,RU,1691632315
463,valabhipur,21.8833,71.8667,27.02,78,100,5.14,IN,1691632315
464,beypazari,40.1675,31.9211,20.45,82,0,0.95,TR,1691632315
465,lipno,52.8444,19.1785,10.69,95,100,2.43,PL,1691632038
466,awash,8.9833,40.1667,21.11,79,97,2.89,ET,1691632315
467,morden,49.1919,-98.1014,18.92,52,100,3.09,CA,1691632204
468,knjazevac,43.5648,22.2502,17.79,94,100,0.89,RS,1691632316
469,vrontados,38.4089,26.1328,22.42,81,9,6.08,GR,1691632316
470,karaton,-6.3424,106.1045,28.11,64,8,1.43,ID,1691632316
471,arkhangel'sk,64.5401,40.5433,15.69,92,0,2.18,RU,1691632251
472,necochea,-38.5473,-58.7368,9.7,92,100,5.65,AR,1691632317
473,ciro marina,39.3732,17.126,23.17,51,20,3.05,IT,1691632317
474,brasilia,-15.7797,-47.9297,22.51,43,0,1.54,BR,1691632284
475,batikent,39.9683,32.7308,22.76,62,0,4.63,TR,1691632317
476,hasaki,35.7333,140.8333,32.94,79,100,4.55,JP,1691632317
477,inirida,3.8653,-67.9239,23.39,98,100,1.37,CO,1691632318
478,igrim,63.1906,64.4162,13.25,68,64,2.87,RU,1691632318
479,al hazm,16.1641,44.7769,27.27,31,47,1.73,YE,1691632318
480,minas de marcona,-15.2119,-75.1103,12.85,86,23,4.85,PE,1691632318
481,okahandja,-21.9833,16.9167,15.64,30,41,3.77,NA,1691632318
482,laguna,38.421,-121.4238,33.08,42,0,5.14,US,1691632091
483,merizo village,13.2658,144.6691,28.31,92,100,8.79,GU,1691632319
484,ahuacatlan,21.05,-104.4833,22.03,92,100,0.68,MX,1691632319
485,box elder,41.5005,-112.8764,27.37,44,100,3.48,US,1691632319
486,la spezia,44.1105,9.8434,20.88,79,6,1.64,IT,1691631801
487,gore,-46.1028,168.9436,4.64,88,69,1.1,NZ,1691632320
488,jiagedaqi,50.4167,124.1167,18.34,79,93,3.0,CN,1691632320
489,wankaner,22.6167,70.9333,27.34,79,100,6.56,IN,1691632320
490,aykhal,66.0,111.5,18.21,64,98,6.79,RU,1691632320
491,ijebu-igbo,6.9798,4.0033,21.87,99,100,1.03,NG,1691632321
492,gaigeturi,33.4644,126.3183,26.03,83,75,8.23,KR,1691632321
493,ingeniero guillermo n. juarez,-23.9,-61.85,19.22,59,3,2.74,AR,1691632321
494,timbuktu,16.7735,-3.0074,32.95,43,93,5.94,ML,1691632321
495,opuwo,-18.0607,13.84,15.7,39,2,1.98,NA,1691632322
496,vuktyl,63.8567,57.3094,14.81,76,54,2.97,RU,1691632322
497,huinan,42.6225,126.2614,21.94,87,100,3.11,CN,1691632322
498,banamba,13.55,-7.45,25.44,74,100,4.39,ML,1691632315
499,mount darwin,-16.7725,31.5838,8.69,84,0,1.77,ZW,1691632323
500,sakassou,7.4546,-5.2926,22.91,97,100,3.16,CI,1691632323
501,caconda,-13.7333,15.0667,14.01,51,5,1.11,AO,1691632323
502,bemidji,47.4736,-94.8803,18.28,75,0,2.57,US,1691632220
503,nelson,-41.2833,173.2833,4.84,85,98,1.02,NZ,1691632323
504,sola,-13.8833,167.55,22.88,84,100,11.64,VU,1691632324
505,faya-largeau,17.9257,19.1043,31.49,55,100,5.71,TD,1691632324
506,olinda,-8.0089,-34.8553,25.85,73,75,5.66,BR,1691632324
507,amahai,-3.3333,128.9167,26.47,78,100,4.13,ID,1691632324
508,haiku-pauwela,20.9219,-156.3051,30.01,57,20,11.32,US,1691632325
509,harper,4.375,-7.7169,24.19,83,100,5.13,LR,1691632325
510,khovd,48.0056,91.6419,18.24,62,7,2.09,MN,1691632325
511,chingirlau,51.095,54.0814,17.31,74,0,2.93,KZ,1691632325
512,ilheus,-14.7889,-39.0494,21.9,83,40,2.06,BR,1691632326
513,padang,-0.9492,100.3543,29.03,83,74,1.44,ID,1691632326
514,buncrana,55.1333,-7.45,16.03,96,38,1.74,IE,1691632326
515,sil-li,39.4947,125.4736,25.44,80,100,2.87,KP,1691632326
516,mahibadhoo,3.7833,72.9667,27.67,78,100,5.61,MV,1691632327
517,sault ste. marie,46.5168,-84.3333,18.31,90,0,3.09,CA,1691632038
518,paracuru,-3.41,-39.0306,26.73,85,38,4.96,BR,1691632327
519,visby,57.6409,18.296,13.23,88,75,6.69,SE,1691632327
520,kanchanaburi,14.6333,99.1,25.59,85,99,1.48,TH,1691632327
521,creston,41.0586,-94.3614,22.06,100,0,2.57,US,1691632328
522,linhares,-19.3911,-40.0722,19.53,97,32,1.0,BR,1691632328
523,nagqu,31.5,92.0,11.14,68,41,2.47,CN,1691632328
524,sao jose da coroa grande,-8.8978,-35.1478,23.75,77,6,4.47,BR,1691632168
525,torit,4.4133,32.5678,20.53,90,82,0.94,SS,1691632328
526,siran,40.1894,39.1267,19.22,72,0,1.22,TR,1691632329
527,kutum,14.2,24.6667,21.72,78,44,4.95,SD,1691632329
528,dompu,-8.5356,118.4622,29.71,50,5,1.84,ID,1691632329
529,la oliva,28.6105,-13.9291,22.62,88,0,6.69,ES,1691632329
530,jasper,37.2001,-94.3502,25.47,90,75,0.0,US,1691632062
531,dunedin,-45.8742,170.5036,8.78,52,68,3.13,NZ,1691632194
532,nova xavantina,-14.6667,-52.35,24.66,28,4,0.4,BR,1691632285
533,mount isa,-20.7333,139.5,25.87,27,8,5.14,AU,1691632144
534,hinis,39.3606,41.7022,18.68,43,0,1.3,TR,1691632331
535,shevchenko,48.5,35.0,16.67,71,0,3.85,UA,1691632331
536,chililabombwe,-12.3648,27.8229,12.7,47,0,3.62,ZM,1691632331
537,princeton,25.5384,-80.4089,31.01,86,0,0.0,US,1691631911
538,litvinov,50.6042,13.6181,13.12,70,32,1.16,CZ,1691632331
539,suining,30.508,105.5733,31.02,73,47,1.53,CN,1691632332
540,miyako,39.6367,141.9525,29.8,65,1,8.55,JP,1691632332
541,yuzhno-kurilsk,44.0306,145.8556,21.86,91,100,5.77,RU,1691632332
542,gondia,21.45,80.2,25.0,82,36,1.84,IN,1691632332
543,kapa'a,22.0752,-159.319,31.99,74,75,9.77,US,1691632334
544,umm qasr,30.0405,47.9168,32.93,36,6,0.68,IQ,1691632334
545,myrina,39.8797,25.0742,22.58,60,0,2.06,GR,1691632334
546,cholpon-ata,42.6494,77.0823,21.03,56,0,0.95,KG,1691632334
547,yarkovo,57.4028,67.0786,15.41,87,100,3.28,RU,1691632335
548,steinkjer,64.193,11.3851,10.52,75,23,4.66,NO,1691632335
549,porto novo,6.4965,2.6036,24.9,87,100,3.56,BJ,1691632335
550,new norfolk,-42.7826,147.0587,14.72,77,100,2.74,AU,1691632335
551,new plymouth,-39.0667,174.0833,7.4,80,99,6.78,NZ,1691632336
552,changshu city,31.6462,120.7422,29.71,69,11,4.4,CN,1691632336
553,crescentino,45.1904,8.0999,21.72,85,0,1.56,IT,1691632336
554,khorixas,-20.3667,14.9667,16.95,45,51,0.28,NA,1691632336
555,garachico,28.7781,-17.7646,22.06,73,0,6.69,ES,1691632336
556,south hedland,-20.4089,118.5983,27.96,20,2,3.09,AU,1691632337
557,ialibu,-6.2821,143.9935,16.02,83,98,1.71,PG,1691632337
558,luanda,-8.8368,13.2343,20.0,83,56,2.06,AO,1691632103
559,letlhakane,-21.4167,25.5833,12.1,56,0,6.86,BW,1691632337
560,madingou,-4.1536,13.55,23.53,70,20,1.37,CG,1691632337
561,belmonte,-15.8631,-38.8828,21.79,72,0,3.31,BR,1691632272
